Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Category_encoded,Item_encoded,Day,Week,Month,Year,Day of Month,Profit,First_Purchase_Date,Customer_Type
TXN_6012297,CUST_18,Furniture,Item_6_FUR,12.5,5,62.5,Digital Wallet,Online,2024-08-26,0,5,158,Monday,35,August,2024,26,62.5,2022-01-02,Returning
TXN_5449415,CUST_18,Electric Household Essentials,Item_20_EHE,33.5,5,167.5,Digital Wallet,Online,2022-12-11,1,6,109,Sunday,49,December,2022,11,166.5,2022-01-02,Returning
TXN_4522176,CUST_02,Butchers,Item_14_BUT,24.5,5,122.5,Cash,Online,2024-04-27,0,2,150,Saturday,17,April,2024,27,122.5,2022-01-17,Returning
TXN_9479679,CUST_22,Milk Products,Item_22_MILK,36.5,6,219.0,Cash,Online,2022-12-31,0,1,145,Saturday,52,December,2022,31,219.0,2022-01-01,Returning
TXN_1039611,CUST_09,Beverages,Item_8_BEV,15.5,1,15.5,Digital Wallet,In-Store,2023-08-18,1,3,35,Friday,33,August,2023,18,14.5,2022-01-03,Returning
TXN_4793029,CUST_20,Food,Item_14_FOOD,23.0,4,92.0,Credit Card,In-Store,2024-12-07,1,4,22,Saturday,49,December,2024,7,91.0,2022-01-03,Returning
TXN_3089375,CUST_17,Food,Item_17_FOOD,29.0,4,116.0,Digital Wallet,Online,2022-09-05,0,4,137,Monday,36,September,2022,5,116.0,2022-01-01,Returning
TXN_5305961,CUST_24,Food,Item_17_FOOD,29.0,4,116.0,Credit Card,In-Store,2024-06-02,1,4,137,Sunday,22,June,2024,2,115.0,2022-01-01,Returning
TXN_3757482,CUST_07,Furniture,Item_20_FUR,33.5,5,167.5,Digital Wallet,Online,2023-10-13,1,5,151,Friday,41,October,2023,13,166.5,2022-01-04,Returning
TXN_1015414,CUST_18,Butchers,Item_23_BUT,38.0,10,380.0,Cash,Online,2022-12-13,1,2,31,Tuesday,50,December,2022,13,379.0,2022-01-02,Returning
TXN_4813540,CUST_20,Computers And Electric Accessories,Item_23_CEA,38.0,2,76.0,Credit Card,Online,2022-06-13,1,7,163,Monday,24,June,2022,13,75.0,2022-01-03,Returning
TXN_4780677,CUST_02,Patisserie,Item_24_PAT,39.5,7,276.5,Cash,Online,2022-02-12,1,0,13,Saturday,6,February,2022,12,275.5,2022-01-17,Returning
TXN_2910944,CUST_24,Patisserie,Item_12_PAT,21.5,4,86.0,Credit Card,Online,2022-12-21,1,0,5,Wednesday,51,December,2022,21,85.0,2022-01-01,Returning
TXN_7941679,CUST_12,Computers And Electric Accessories,Item_19_CEA,32.0,5,160.0,Credit Card,Online,2022-08-09,1,7,78,Tuesday,32,August,2022,9,159.0,2022-01-01,Returning
TXN_4258144,CUST_20,Milk Products,Item_16_MILK,9.5,7,66.5,Cash,In-Store,2024-11-15,0,1,11,Friday,46,November,2024,15,66.5,2022-01-03,Returning
TXN_4828565,CUST_25,Patisserie,Item_15_PAT,26.0,7,182.0,Digital Wallet,Online,2024-02-01,1,0,129,Thursday,5,February,2024,1,181.0,2022-01-03,Returning
TXN_3922646,CUST_08,Electric Household Essentials,Item_8_EHE,23.0,2,46.0,Cash,Online,2023-07-27,0,6,81,Thursday,30,July,2023,27,46.0,2022-01-03,Returning
TXN_9494162,CUST_11,Electric Household Essentials,Item_22_EHE,36.5,10,365.0,Cash,Online,2022-06-13,1,6,116,Monday,24,June,2022,13,364.0,2022-01-01,Returning
TXN_1349740,CUST_24,Electric Household Essentials,Item_13_EHE,23.0,3,69.0,Cash,Online,2024-07-16,0,6,16,Tuesday,29,July,2024,16,69.0,2022-01-01,Returning
TXN_9236082,CUST_19,Computers And Electric Accessories,Item_11_CEA,20.0,8,160.0,Cash,Online,2024-03-29,0,7,106,Friday,13,March,2024,29,160.0,2022-01-01,Returning
TXN_5040605,CUST_01,Milk Products,Item_2_MILK,6.5,9,58.5,Cash,Online,2024-02-03,1,1,121,Saturday,5,February,2024,3,57.5,2022-01-01,Returning
TXN_5566845,CUST_12,Computers And Electric Accessories,Item_13_CEA,23.0,10,230.0,Digital Wallet,In-Store,2024-08-23,1,7,96,Friday,34,August,2024,23,229.0,2022-01-01,Returning
TXN_7153317,CUST_25,Computers And Electric Accessories,Item_23_CEA,38.0,4,152.0,Digital Wallet,In-Store,2023-12-03,0,7,163,Sunday,48,December,2023,3,152.0,2022-01-03,Returning
TXN_6666623,CUST_22,Milk Products,Item_11_MILK,20.0,8,160.0,Digital Wallet,Online,2022-09-28,0,1,95,Wednesday,39,September,2022,28,160.0,2022-01-01,Returning
TXN_6771805,CUST_07,Electric Household Essentials,Item_7_EHE,14.0,1,14.0,Digital Wallet,In-Store,2023-12-18,1,6,102,Monday,51,December,2023,18,13.0,2022-01-04,Returning
TXN_7609763,CUST_02,Computers And Electric Accessories,Item_6_CEA,12.5,10,125.0,Credit Card,Online,2024-11-18,1,7,97,Monday,47,November,2024,18,124.0,2022-01-17,Returning
TXN_7674214,CUST_23,Milk Products,Item_1_MILK,5.0,2,10.0,Credit Card,In-Store,2022-09-28,1,1,89,Wednesday,39,September,2022,28,9.0,2022-01-02,Returning
TXN_4004830,CUST_24,Food,Item_5_FOOD,11.0,7,77.0,Cash,In-Store,2024-06-09,1,4,124,Sunday,23,June,2024,9,76.0,2022-01-01,Returning
TXN_3583888,CUST_06,Food,Item_14_FOOD,24.5,8,196.0,Cash,Online,2023-10-23,0,4,22,Monday,43,October,2023,23,196.0,2022-01-01,Returning
TXN_2379515,CUST_09,Computers And Electric Accessories,Item_14_CEA,24.5,1,24.5,Digital Wallet,In-Store,2022-07-04,0,7,103,Monday,27,July,2022,4,24.5,2022-01-03,Returning
TXN_5915154,CUST_15,Patisserie,Item_1_PAT,5.0,10,50.0,Credit Card,In-Store,2023-04-07,0,0,53,Friday,14,April,2023,7,50.0,2022-01-01,Returning
TXN_2725299,CUST_06,Furniture,Item_24_FUR,39.5,4,158.0,Digital Wallet,In-Store,2024-01-13,1,5,63,Saturday,2,January,2024,13,157.0,2022-01-01,Returning
TXN_9180432,CUST_15,Food,Item_14_FOOD,24.5,1,24.5,Digital Wallet,In-Store,2024-01-28,0,4,22,Sunday,4,January,2024,28,24.5,2022-01-01,Returning
TXN_5712926,CUST_05,Computers And Electric Accessories,Item_6_CEA,12.5,9,112.5,Cash,Online,2022-01-30,1,7,97,Sunday,4,January,2022,30,111.5,2022-01-03,Returning
TXN_1610953,CUST_08,Computers And Electric Accessories,Item_13_CEA,23.0,8,184.0,Credit Card,Online,2023-10-30,1,7,96,Monday,44,October,2023,30,183.0,2022-01-03,Returning
TXN_9382641,CUST_06,Milk Products,Item_16_MILK,14.0,6,84.0,Credit Card,In-Store,2022-07-05,1,1,11,Tuesday,27,July,2022,5,83.0,2022-01-01,Returning
TXN_3923907,CUST_20,Furniture,Item_13_FUR,23.0,5,115.0,Cash,In-Store,2023-10-08,1,5,191,Sunday,40,October,2023,8,114.0,2022-01-03,Returning
TXN_5100476,CUST_08,Food,Item_4_FOOD,9.5,7,66.5,Cash,Online,2024-03-20,0,4,65,Wednesday,12,March,2024,20,66.5,2022-01-03,Returning
TXN_9787092,CUST_16,Computers And Electric Accessories,Item_19_CEA,32.0,10,320.0,Credit Card,Online,2024-03-11,0,7,78,Monday,11,March,2024,11,320.0,2022-01-01,Returning
TXN_8448458,CUST_10,Beverages,Item_25_BEV,41.0,7,287.0,Cash,Online,2022-12-12,1,3,27,Monday,50,December,2022,12,286.0,2022-01-02,Returning
TXN_9757864,CUST_24,Computers And Electric Accessories,Item_17_CEA,29.0,3,87.0,Cash,In-Store,2022-02-10,1,7,141,Thursday,6,February,2022,10,86.0,2022-01-01,Returning
TXN_7525212,CUST_14,Electric Household Essentials,Item_8_EHE,15.5,6,93.0,Digital Wallet,Online,2022-01-24,1,6,81,Monday,4,January,2022,24,92.0,2022-01-07,Returning
TXN_7477657,CUST_23,Furniture,Item_25_FUR,41.0,5,205.0,Cash,Online,2022-12-28,1,5,7,Wednesday,52,December,2022,28,204.0,2022-01-02,Returning
TXN_6308905,CUST_22,Furniture,Item_11_FUR,20.0,10,200.0,Cash,Online,2024-04-21,1,5,59,Sunday,16,April,2024,21,199.0,2022-01-01,Returning
TXN_5984226,CUST_12,Beverages,Item_15_BEV,26.0,10,260.0,Cash,Online,2024-10-11,1,3,169,Friday,41,October,2024,11,259.0,2022-01-01,Returning
TXN_5866486,CUST_16,Patisserie,Item_1_PAT,5.0,4,20.0,Credit Card,In-Store,2022-01-06,1,0,53,Thursday,1,January,2022,6,19.0,2022-01-01,Returning
TXN_3795800,CUST_11,Milk Products,Item_17_MILK,29.0,10,290.0,Credit Card,In-Store,2023-10-02,1,1,1,Monday,40,October,2023,2,289.0,2022-01-01,Returning
TXN_2107305,CUST_20,Furniture,Item_7_FUR,14.0,2,28.0,Cash,Online,2024-10-08,1,5,44,Tuesday,41,October,2024,8,27.0,2022-01-03,Returning
TXN_8999132,CUST_15,Butchers,Item_10_BUT,18.5,9,166.5,Digital Wallet,In-Store,2022-09-10,1,2,181,Saturday,36,September,2022,10,165.5,2022-01-01,Returning
TXN_2582450,CUST_03,Milk Products,Item_23_MILK,38.0,8,304.0,Credit Card,Online,2023-06-01,0,1,82,Thursday,22,June,2023,1,304.0,2022-01-08,Returning
TXN_9537013,CUST_21,Furniture,Item_15_FUR,26.0,10,260.0,Credit Card,Online,2024-07-10,1,5,128,Wednesday,28,July,2024,10,259.0,2022-01-05,Returning
TXN_4208189,CUST_23,Butchers,Item_25_BUT,41.0,10,410.0,Cash,In-Store,2022-06-07,0,2,119,Tuesday,23,June,2022,7,410.0,2022-01-02,Returning
TXN_6774418,CUST_17,Furniture,Item_25_FUR,41.0,5,205.0,Digital Wallet,In-Store,2023-04-07,1,5,7,Friday,14,April,2023,7,204.0,2022-01-01,Returning
TXN_4838523,CUST_11,Butchers,Item_20_BUT,23.0,5,115.0,Credit Card,In-Store,2024-08-29,1,2,21,Thursday,35,August,2024,29,114.0,2022-01-01,Returning
TXN_3031828,CUST_07,Furniture,Item_3_FUR,8.0,3,24.0,Digital Wallet,In-Store,2025-01-02,1,5,175,Thursday,1,January,2025,2,23.0,2022-01-04,Returning
TXN_1069677,CUST_12,Beverages,Item_17_BEV,29.0,8,232.0,Digital Wallet,Online,2023-03-18,1,3,147,Saturday,11,March,2023,18,231.0,2022-01-01,Returning
TXN_4387487,CUST_17,Computers And Electric Accessories,Item_25_CEA,41.0,9,369.0,Credit Card,In-Store,2023-04-11,0,7,73,Tuesday,15,April,2023,11,369.0,2022-01-01,Returning
TXN_3036586,CUST_19,Butchers,Item_20_BUT,33.5,6,201.0,Credit Card,Online,2022-10-21,1,2,21,Friday,42,October,2022,21,200.0,2022-01-01,Returning
TXN_9745509,CUST_01,Patisserie,Item_25_PAT,41.0,10,410.0,Digital Wallet,In-Store,2023-08-24,0,0,60,Thursday,34,August,2023,24,410.0,2022-01-01,Returning
TXN_5216726,CUST_07,Computers And Electric Accessories,Item_15_CEA,26.0,6,156.0,Cash,In-Store,2024-04-18,1,7,45,Thursday,16,April,2024,18,155.0,2022-01-04,Returning
TXN_6686319,CUST_04,Butchers,Item_21_BUT,35.0,7,245.0,Digital Wallet,Online,2023-12-02,0,2,71,Saturday,48,December,2023,2,245.0,2022-01-02,Returning
TXN_2035015,CUST_23,Butchers,Item_25_BUT,41.0,9,369.0,Cash,In-Store,2022-12-08,0,2,119,Thursday,49,December,2022,8,369.0,2022-01-02,Returning
TXN_4022829,CUST_18,Furniture,Item_25_FUR,29.0,6,174.0,Digital Wallet,In-Store,2024-02-14,0,5,7,Wednesday,7,February,2024,14,174.0,2022-01-02,Returning
TXN_9902772,CUST_12,Food,Item_11_FOOD,20.0,4,80.0,Digital Wallet,In-Store,2022-06-16,1,4,24,Thursday,24,June,2022,16,79.0,2022-01-01,Returning
TXN_3929063,CUST_19,Computers And Electric Accessories,Item_14_CEA,24.5,9,220.5,Credit Card,Online,2024-06-07,1,7,103,Friday,23,June,2024,7,219.5,2022-01-01,Returning
TXN_7818630,CUST_18,Beverages,Item_11_BEV,20.0,6,120.0,Digital Wallet,Online,2024-05-24,1,3,30,Friday,21,May,2024,24,119.0,2022-01-02,Returning
TXN_8728894,CUST_10,Furniture,Item_8_FUR,15.5,10,155.0,Cash,Online,2023-03-24,1,5,100,Friday,12,March,2023,24,154.0,2022-01-02,Returning
TXN_1143548,CUST_12,Furniture,Item_21_FUR,35.0,4,140.0,Credit Card,In-Store,2022-01-04,0,5,62,Tuesday,1,January,2022,4,140.0,2022-01-01,Returning
TXN_4038490,CUST_19,Patisserie,Item_9_PAT,17.0,3,51.0,Digital Wallet,In-Store,2024-06-11,1,0,139,Tuesday,24,June,2024,11,50.0,2022-01-01,Returning
TXN_3923869,CUST_14,Furniture,Item_8_FUR,15.5,4,62.0,Cash,In-Store,2022-08-30,0,5,100,Tuesday,35,August,2022,30,62.0,2022-01-07,Returning
TXN_1481703,CUST_04,Food,Item_5_FOOD,11.0,5,55.0,Credit Card,Online,2022-01-20,1,4,124,Thursday,3,January,2022,20,54.0,2022-01-02,Returning
TXN_2605841,CUST_08,Computers And Electric Accessories,Item_18_CEA,30.5,5,152.5,Digital Wallet,Online,2022-01-24,0,7,105,Monday,4,January,2022,24,152.5,2022-01-03,Returning
TXN_6818931,CUST_02,Electric Household Essentials,Item_1_EHE,5.0,2,10.0,Digital Wallet,Online,2024-12-07,0,6,113,Saturday,49,December,2024,7,10.0,2022-01-17,Returning
TXN_8261655,CUST_01,Computers And Electric Accessories,Item_24_CEA,39.5,4,158.0,Digital Wallet,Online,2023-05-03,0,7,47,Wednesday,18,May,2023,3,158.0,2022-01-01,Returning
TXN_4123276,CUST_14,Food,Item_14_FOOD,23.0,5,115.0,Digital Wallet,Online,2023-07-09,0,4,22,Sunday,27,July,2023,9,115.0,2022-01-07,Returning
TXN_7965993,CUST_24,Electric Household Essentials,Item_4_EHE,9.5,9,85.5,Digital Wallet,In-Store,2024-03-29,1,6,18,Friday,13,March,2024,29,84.5,2022-01-01,Returning
TXN_2477774,CUST_23,Food,Item_14_FOOD,6.5,7,45.5,Cash,Online,2022-08-16,1,4,22,Tuesday,33,August,2022,16,44.5,2022-01-02,Returning
TXN_6749795,CUST_12,Patisserie,Item_12_PAT,38.0,4,152.0,Digital Wallet,Online,2023-08-06,1,0,5,Sunday,31,August,2023,6,151.0,2022-01-01,Returning
TXN_7575263,CUST_22,Electric Household Essentials,Item_2_EHE,6.5,1,6.5,Digital Wallet,In-Store,2024-02-25,1,6,165,Sunday,8,February,2024,25,5.5,2022-01-01,Returning
TXN_3881781,CUST_04,Food,Item_16_FOOD,27.5,6,165.0,Credit Card,In-Store,2024-07-01,1,4,195,Monday,27,July,2024,1,164.0,2022-01-02,Returning
TXN_9398789,CUST_13,Milk Products,Item_1_MILK,5.0,9,45.0,Digital Wallet,In-Store,2022-10-01,1,1,89,Saturday,39,October,2022,1,44.0,2022-01-04,Returning
TXN_9803107,CUST_24,Electric Household Essentials,Item_20_EHE,33.5,5,167.5,Credit Card,Online,2023-07-22,0,6,109,Saturday,29,July,2023,22,167.5,2022-01-01,Returning
TXN_2182474,CUST_22,Butchers,Item_11_BUT,20.0,7,140.0,Credit Card,Online,2023-11-20,1,2,172,Monday,47,November,2023,20,139.0,2022-01-01,Returning
TXN_2957368,CUST_23,Butchers,Item_23_BUT,38.0,2,76.0,Digital Wallet,Online,2022-01-16,1,2,31,Sunday,2,January,2022,16,75.0,2022-01-02,Returning
TXN_5413491,CUST_01,Patisserie,Item_12_PAT,21.5,9,193.5,Cash,In-Store,2023-11-12,1,0,5,Sunday,45,November,2023,12,192.5,2022-01-01,Returning
TXN_6288635,CUST_01,Butchers,Item_5_BUT,11.0,9,99.0,Digital Wallet,In-Store,2023-04-14,1,2,144,Friday,15,April,2023,14,98.0,2022-01-01,Returning
TXN_3834203,CUST_22,Computers And Electric Accessories,Item_22_CEA,36.5,6,219.0,Digital Wallet,Online,2023-06-22,0,7,48,Thursday,25,June,2023,22,219.0,2022-01-01,Returning
TXN_1446414,CUST_10,Furniture,Item_20_FUR,33.5,7,234.5,Credit Card,In-Store,2022-04-09,1,5,151,Saturday,14,April,2022,9,233.5,2022-01-02,Returning
TXN_6672762,CUST_05,Furniture,Item_25_FUR,41.0,4,164.0,Digital Wallet,Online,2022-09-30,1,5,7,Friday,39,September,2022,30,163.0,2022-01-03,Returning
TXN_9155245,CUST_19,Milk Products,Item_18_MILK,30.5,4,122.0,Digital Wallet,In-Store,2024-05-01,0,1,157,Wednesday,18,May,2024,1,122.0,2022-01-01,Returning
TXN_9611416,CUST_19,Butchers,Item_20_BUT,23.0,3,69.0,Digital Wallet,Online,2022-09-02,1,2,21,Friday,35,September,2022,2,68.0,2022-01-01,Returning
TXN_5212165,CUST_19,Computers And Electric Accessories,Item_5_CEA,11.0,5,55.0,Cash,Online,2023-08-06,1,7,41,Sunday,31,August,2023,6,54.0,2022-01-01,Returning
TXN_6442868,CUST_02,Food,Item_12_FOOD,21.5,3,64.5,Credit Card,In-Store,2023-06-13,0,4,37,Tuesday,24,June,2023,13,64.5,2022-01-17,Returning
TXN_1630509,CUST_22,Beverages,Item_17_BEV,29.0,8,232.0,Credit Card,In-Store,2023-07-08,1,3,147,Saturday,27,July,2023,8,231.0,2022-01-01,Returning
TXN_7531099,CUST_14,Beverages,Item_1_BEV,5.0,7,35.0,Credit Card,Online,2022-09-01,0,3,131,Thursday,35,September,2022,1,35.0,2022-01-07,Returning
TXN_7007203,CUST_24,Computers And Electric Accessories,Item_22_CEA,36.5,8,292.0,Cash,Online,2024-08-08,0,7,48,Thursday,32,August,2024,8,292.0,2022-01-01,Returning
TXN_3993454,CUST_13,Beverages,Item_22_BEV,36.5,3,109.5,Cash,In-Store,2023-08-02,0,3,32,Wednesday,31,August,2023,2,109.5,2022-01-04,Returning
TXN_7178038,CUST_23,Milk Products,Item_19_MILK,32.0,9,288.0,Digital Wallet,In-Store,2023-07-22,1,1,42,Saturday,29,July,2023,22,287.0,2022-01-02,Returning
TXN_2558237,CUST_04,Milk Products,Item_13_MILK,23.0,5,115.0,Cash,Online,2024-01-12,0,1,143,Friday,2,January,2024,12,115.0,2022-01-02,Returning
TXN_1673118,CUST_15,Patisserie,Item_24_PAT,39.5,9,355.5,Cash,Online,2024-12-24,1,0,13,Tuesday,52,December,2024,24,354.5,2022-01-01,Returning
TXN_9228573,CUST_03,Butchers,Item_17_BUT,29.0,8,232.0,Credit Card,In-Store,2022-03-19,1,2,132,Saturday,11,March,2022,19,231.0,2022-01-08,Returning
TXN_4433161,CUST_21,Milk Products,Item_11_MILK,20.0,4,80.0,Credit Card,In-Store,2022-08-20,1,1,95,Saturday,33,August,2022,20,79.0,2022-01-05,Returning
TXN_2731024,CUST_01,Beverages,Item_12_BEV,21.5,4,86.0,Cash,Online,2022-11-17,0,3,123,Thursday,46,November,2022,17,86.0,2022-01-01,Returning
TXN_5758502,CUST_21,Food,Item_14_FOOD,23.0,3,69.0,Credit Card,In-Store,2024-01-01,1,4,22,Monday,1,January,2024,1,68.0,2022-01-05,Returning
TXN_2818752,CUST_14,Patisserie,Item_8_PAT,15.5,2,31.0,Digital Wallet,Online,2024-10-17,1,0,142,Thursday,42,October,2024,17,30.0,2022-01-07,Returning
TXN_8536550,CUST_03,Beverages,Item_14_BEV,24.5,2,49.0,Digital Wallet,In-Store,2023-01-11,0,3,66,Wednesday,2,January,2023,11,49.0,2022-01-08,Returning
TXN_5571853,CUST_22,Milk Products,Item_16_MILK,27.5,4,110.0,Cash,Online,2024-04-02,1,1,11,Tuesday,14,April,2024,2,109.0,2022-01-01,Returning
TXN_6867742,CUST_04,Furniture,Item_11_FUR,20.0,5,100.0,Cash,Online,2024-01-05,1,5,59,Friday,1,January,2024,5,99.0,2022-01-02,Returning
TXN_7014126,CUST_10,Milk Products,Item_1_MILK,5.0,10,50.0,Credit Card,In-Store,2022-11-20,1,1,89,Sunday,46,November,2022,20,49.0,2022-01-02,Returning
TXN_1890352,CUST_25,Computers And Electric Accessories,Item_21_CEA,35.0,6,210.0,Digital Wallet,Online,2022-03-07,0,7,79,Monday,10,March,2022,7,210.0,2022-01-03,Returning
TXN_2813218,CUST_02,Beverages,Item_2_BEV,6.5,5,32.5,Digital Wallet,Online,2022-11-14,1,3,14,Monday,46,November,2022,14,31.5,2022-01-17,Returning
TXN_1248451,CUST_06,Beverages,Item_24_BEV,39.5,2,79.0,Credit Card,Online,2024-11-26,1,3,159,Tuesday,48,November,2024,26,78.0,2022-01-01,Returning
TXN_9424217,CUST_17,Furniture,Item_6_FUR,12.5,3,37.5,Cash,Online,2022-12-21,1,5,158,Wednesday,51,December,2022,21,36.5,2022-01-01,Returning
TXN_5659844,CUST_14,Patisserie,Item_24_PAT,39.5,8,316.0,Credit Card,In-Store,2022-10-01,1,0,13,Saturday,39,October,2022,1,315.0,2022-01-07,Returning
TXN_1431325,CUST_08,Electric Household Essentials,Item_23_EHE,38.0,10,380.0,Cash,Online,2024-04-16,1,6,111,Tuesday,16,April,2024,16,379.0,2022-01-03,Returning
TXN_9445661,CUST_08,Food,Item_6_FOOD,12.5,7,87.5,Cash,Online,2022-01-20,0,4,4,Thursday,3,January,2022,20,87.5,2022-01-03,Returning
TXN_7474583,CUST_10,Computers And Electric Accessories,Item_19_CEA,32.0,6,192.0,Cash,In-Store,2024-04-08,1,7,78,Monday,15,April,2024,8,191.0,2022-01-02,Returning
TXN_5248200,CUST_19,Butchers,Item_19_BUT,32.0,4,128.0,Digital Wallet,Online,2024-07-24,1,2,176,Wednesday,30,July,2024,24,127.0,2022-01-01,Returning
TXN_8591439,CUST_07,Beverages,Item_3_BEV,8.0,3,24.0,Cash,Online,2024-05-16,1,3,133,Thursday,20,May,2024,16,23.0,2022-01-04,Returning
TXN_6393003,CUST_12,Furniture,Item_10_FUR,18.5,8,148.0,Credit Card,Online,2024-10-08,0,5,29,Tuesday,41,October,2024,8,148.0,2022-01-01,Returning
TXN_5246659,CUST_25,Computers And Electric Accessories,Item_15_CEA,26.0,3,78.0,Digital Wallet,Online,2023-07-17,1,7,45,Monday,29,July,2023,17,77.0,2022-01-03,Returning
TXN_6695324,CUST_01,Electric Household Essentials,Item_9_EHE,17.0,8,136.0,Credit Card,In-Store,2023-04-23,1,6,171,Sunday,16,April,2023,23,135.0,2022-01-01,Returning
TXN_6298267,CUST_06,Beverages,Item_15_BEV,26.0,3,78.0,Credit Card,In-Store,2022-11-06,1,3,169,Sunday,44,November,2022,6,77.0,2022-01-01,Returning
TXN_6368570,CUST_10,Food,Item_25_FOOD,41.0,4,164.0,Cash,Online,2024-11-22,0,4,114,Friday,47,November,2024,22,164.0,2022-01-02,Returning
TXN_4324177,CUST_16,Butchers,Item_24_BUT,39.5,10,395.0,Digital Wallet,Online,2023-11-20,1,2,34,Monday,47,November,2023,20,394.0,2022-01-01,Returning
TXN_1017087,CUST_06,Patisserie,Item_10_PAT,18.5,4,74.0,Credit Card,In-Store,2023-05-22,1,0,0,Monday,21,May,2023,22,73.0,2022-01-01,Returning
TXN_8031470,CUST_14,Electric Household Essentials,Item_23_EHE,38.0,9,342.0,Digital Wallet,In-Store,2024-11-20,1,6,111,Wednesday,47,November,2024,20,341.0,2022-01-07,Returning
TXN_2930732,CUST_04,Beverages,Item_9_BEV,17.0,8,136.0,Cash,In-Store,2022-12-12,1,3,180,Monday,50,December,2022,12,135.0,2022-01-02,Returning
TXN_8372883,CUST_07,Patisserie,Item_9_PAT,17.0,9,153.0,Digital Wallet,Online,2024-06-24,1,0,139,Monday,26,June,2024,24,152.0,2022-01-04,Returning
TXN_6151684,CUST_09,Butchers,Item_6_BUT,12.5,7,87.5,Cash,Online,2024-06-30,1,2,152,Sunday,26,June,2024,30,86.5,2022-01-03,Returning
TXN_4524628,CUST_11,Electric Household Essentials,Item_6_EHE,12.5,1,12.5,Credit Card,Online,2023-08-06,1,6,70,Sunday,31,August,2023,6,11.5,2022-01-01,Returning
TXN_6007030,CUST_10,Food,Item_24_FOOD,39.5,6,237.0,Credit Card,Online,2023-10-28,0,4,86,Saturday,43,October,2023,28,237.0,2022-01-02,Returning
TXN_6835930,CUST_01,Food,Item_12_FOOD,21.5,8,172.0,Credit Card,In-Store,2022-09-05,1,4,37,Monday,36,September,2022,5,171.0,2022-01-01,Returning
TXN_2285948,CUST_19,Electric Household Essentials,Item_4_EHE,9.5,9,85.5,Cash,In-Store,2022-07-02,0,6,18,Saturday,26,July,2022,2,85.5,2022-01-01,Returning
TXN_1809957,CUST_04,Milk Products,Item_16_MILK,23.0,9,207.0,Credit Card,Online,2022-10-12,1,1,11,Wednesday,41,October,2022,12,206.0,2022-01-02,Returning
TXN_7443806,CUST_17,Computers And Electric Accessories,Item_12_CEA,21.5,4,86.0,Cash,Online,2022-11-01,1,7,154,Tuesday,44,November,2022,1,85.0,2022-01-01,Returning
TXN_6022574,CUST_12,Electric Household Essentials,Item_11_EHE,20.0,5,100.0,Credit Card,In-Store,2023-06-24,0,6,135,Saturday,25,June,2023,24,100.0,2022-01-01,Returning
TXN_8693268,CUST_19,Computers And Electric Accessories,Item_19_CEA,23.0,5,115.0,Credit Card,In-Store,2022-05-31,1,7,78,Tuesday,22,May,2022,31,114.0,2022-01-01,Returning
TXN_5749242,CUST_01,Food,Item_21_FOOD,35.0,7,245.0,Credit Card,Online,2022-01-23,1,4,187,Sunday,3,January,2022,23,244.0,2022-01-01,Returning
TXN_8757048,CUST_11,Electric Household Essentials,Item_23_EHE,38.0,3,114.0,Credit Card,Online,2024-05-22,1,6,111,Wednesday,21,May,2024,22,113.0,2022-01-01,Returning
TXN_7027530,CUST_17,Butchers,Item_12_BUT,21.5,10,215.0,Credit Card,Online,2024-07-14,1,2,2,Sunday,28,July,2024,14,214.0,2022-01-01,Returning
TXN_2868734,CUST_17,Furniture,Item_6_FUR,12.5,6,75.0,Credit Card,Online,2022-05-13,1,5,158,Friday,19,May,2022,13,74.0,2022-01-01,Returning
TXN_1814757,CUST_01,Patisserie,Item_12_PAT,6.5,6,39.0,Cash,In-Store,2024-08-18,1,0,5,Sunday,33,August,2024,18,38.0,2022-01-01,Returning
TXN_7060106,CUST_04,Furniture,Item_5_FUR,11.0,1,11.0,Digital Wallet,Online,2024-05-07,0,5,76,Tuesday,19,May,2024,7,11.0,2022-01-02,Returning
TXN_4539341,CUST_12,Food,Item_14_FOOD,8.0,6,48.0,Cash,Online,2022-01-06,0,4,22,Thursday,1,January,2022,6,48.0,2022-01-01,Returning
TXN_7837658,CUST_12,Butchers,Item_15_BUT,26.0,2,52.0,Cash,Online,2022-09-16,1,2,185,Friday,37,September,2022,16,51.0,2022-01-01,Returning
TXN_3919198,CUST_24,Patisserie,Item_15_PAT,26.0,1,26.0,Cash,In-Store,2022-10-12,1,0,129,Wednesday,41,October,2022,12,25.0,2022-01-01,Returning
TXN_5867581,CUST_05,Beverages,Item_14_BEV,24.5,4,98.0,Credit Card,Online,2023-03-27,1,3,66,Monday,13,March,2023,27,97.0,2022-01-03,Returning
TXN_6352253,CUST_24,Butchers,Item_20_BUT,33.5,4,134.0,Credit Card,In-Store,2022-09-19,1,2,21,Monday,38,September,2022,19,133.0,2022-01-01,Returning
